# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-01 14:59:25 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260501_155911/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260501155922.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpa8cj8_xa/b_wwe00e.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260501_155911/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260501155925.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-334.98008,-1.6348171,-6.0914765,6.8957342,4.2082206,0.66565343
-336.57383,-2.3569269,-4.3387107,4.8576992,3.3686788,0.62032494
-336.24807,-2.7230351,-5.144522,5.1841897,3.1900613,0.59118476
-337.86545,-3.4556465,-5.0008782,4.5663176,3.1743218,0.60542278
-338.50729,-5.0119849,-5.0107365,5.1705931,4.0692891,0.67867071
-336.2797,-3.0360905,-7.5666045,6.6375167,3.8102615,0.63909115
-335.1948,-1.6863737,-5.517019,5.9745302,3.4806189,0.63374985
-335.47179,-1.9628811,-6.0365959,6.129508,3.690694,0.67431985
-335.88185,-2.9107707,-3.0609742,7.9902375,4.257174,0.63062229
-339.08804,-5.2768849,-2.9286918,6.5858964,4.3279563,0.60146384
-334.48772,-1.074911,-3.2296094,6.7756733,4.0442157,0.624067
-341.39393,-6.3865224,-5.9208977,4.0972151,3.3791059,0.70322439
-333.90466,-0.32390603,-4.5731528,6.06539,3.9071079,0.6322345
-333.81361,-0.24934901,-4.3153707,6.4374334,3.9472254,0.62968282
-338.28395,-3.9207143,-7.9358888,5.0332627,3.7555497,0.68024579
-337.07668,-4.4441078,-2.4943697,7.937642,4.4215115,0.6846176
-335.01756,-1.6932592,-3.5294855,7.3837471,4.0598171,0.62861379
-334.67489,-1.0472124,-6.2739978,5.6389611,3.8315165,0.63850253
-334.24718,-0.62596667,-4.6429588,5.5443729,3.6909262,0.62560707
-336.93476,-3.4996094,-4.8274908,6.2364795,3.3664473,0.57526862
-335.92905,-2.3869626,-4.2552281,6.1224448,4.065381,0.71439891
-334.52905,-1.0999754,-6.0785006,6.7624775,4.0483942,0.62831658
-334.57714,-0.84460511,-6.6635733,5.5436969,3.570159,0.64169942
-336.6253,-3.2600721,-2.7524268,6.1446472,4.2442437,0.67603009
-335.36662,-1.5066324,-6.2014108,4.9299918,3.3675226,0.64214513
-336.07618,-2.4471579,-6.0718933,5.5391103,3.9566131,0.63987193
-335.16817,-1.6319701,-3.8253817,6.6848836,3.8651807,0.58570639
-333.79472,-0.21721736,-4.9021221,6.1898655,3.7171854,0.62113587
-335.26407,-1.6750215,-4.5520954,5.5002215,3.5718054,0.67647361
-335.64831,-2.2798367,-3.8221561,7.103419,4.026896,0.6711136
-334.76449,-1.2028106,-3.3219505,6.2628509,3.7052128,0.62665971
-334.55503,-0.89847807,-6.0939043,5.4164062,3.4384164,0.61666282
-335.95259,-2.1339093,-6.6437068,5.4030661,3.6801779,0.60798736
-334.45144,-0.82816061,-4.5359375,5.6351024,3.6628063,0.60936139
-334.44272,-0.85834689,-5.0030669,6.4371469,3.8565903,0.59798348
-337.22797,-3.5136982,-3.5965586,6.3754107,3.9778409,0.57666024
-337.52861,-5.0400043,-5.8192625,8.3544306,4.7121172,0.6562959
-334.64904,-1.0803329,-5.2777961,6.0556613,4.0960632,0.66645509
-334.40981,-0.81114586,-5.6083366,5.6805187,3.5795122,0.60036638
-337.49668,-3.4079723,-2.5952988,5.4224355,3.7631276,0.62720407
-334.01102,-0.43830212,-4.5197008,6.227927,4.0109809,0.66303397
-335.02243,-1.3507272,-5.5975826,5.2657565,3.6636772,0.62361795
-336.00735,-2.6318526,-3.5883959,6.7454593,3.9915149,0.68988718
-335.8221,-2.2604617,-4.7729965,6.8774924,3.669297,0.59516263
-334.84924,-1.232489,-5.3267886,5.9058847,3.7955746,0.59979697
-339.1749,-6.0090308,-6.5021371,6.919126,3.7000004,0.67145263
-336.32219,-2.7325623,-6.9287485,5.599093,3.9996457,0.69345415
-336.1622,-1.9478156,-7.3458852,5.1871792,3.4875628,0.6188405
-336.56555,-2.4919141,-5.8013296,4.6228273,3.4093275,0.66092799
-334.00191,-0.44307961,-4.6253372,6.7435321,4.0250817,0.62601879
-336.59202,-3.5857709,-2.1260804,7.3929132,4.2775866,0.60194083
-334.35826,-0.79938011,-5.2906351,5.9673059,3.7572362,0.67272012
-337.14206,-4.8308521,-6.5496432,8.1198156,4.4980631,0.63490288
-334.94946,-1.4966176,-4.0203134,7.1898393,3.9414694,0.62556126
-334.91083,-1.1421573,-6.8092927,5.4590912,3.6233043,0.66132704
-335.90806,-2.8641552,-7.514959,6.6650195,4.1030527,0.64515054
-336.80251,-3.4087636,-5.4507659,5.1535166,3.1225321,0.58740219
-334.94205,-1.4632546,-6.0536105,6.4242537,4.1563926,0.67906786
-334.69521,-1.093637,-4.2002015,5.9397497,3.6222617,0.59324238
-333.96541,-0.392446,-4.6300277,6.2459692,3.9569923,0.6655434
-335.23793,-2.077763,-2.5655473,6.9184387,4.2258315,0.6600192
-334.00793,-0.4289028,-6.0120864,6.1173031,3.7361504,0.62031852
-335.08563,-1.5444388,-5.4454243,5.2931857,3.3890245,0.650976
-337.579,-4.1388155,-5.4029764,5.7987622,4.2466912,0.73193954
-334.74569,-1.1518044,-4.1478305,6.2402372,3.8633258,0.59825816
-334.59583,-1.1554916,-4.6708891,7.3076,4.1721406,0.63813724
-337.07542,-4.250841,-1.2960919,6.6987609,4.12356,0.61605021
-337.00795,-3.2183956,-2.7042712,5.9982476,3.5190883,0.5808418
-336.04698,-2.363673,-4.0609797,6.2299086,3.9752782,0.59275768
-335.06961,-1.5507746,-4.6781941,6.9101923,3.8464075,0.64242968
-336.71841,-2.795764,-4.3654523,5.0349399,3.6413773,0.62159279
-334.09672,-0.56779902,-5.8719451,6.4030049,4.0101723,0.65058129
-334.72796,-1.187783,-4.0856678,6.7664356,3.7890705,0.60192874
-335.78035,-2.2022942,-3.7373716,6.3991868,3.7979988,0.57619839
-334.48716,-1.0044512,-5.5868157,6.8854948,4.0187891,0.61605612
-335.87197,-2.3538463,-3.5470392,5.8890609,4.1157247,0.68560183
-337.3456,-4.254097,-6.4754453,7.0583216,4.1470363,0.7063925
-337.7996,-4.3633752,-6.6561263,6.0355137,4.3044424,0.6611022
-334.19821,-0.63250082,-5.4483472,6.4587456,4.0641433,0.6361335
-335.22851,-1.8451158,-4.4567469,7.3611189,4.2422144,0.67069588
-334.73082,-1.1287387,-6.1800232,5.8763082,3.4991326,0.61006804
-334.25797,-0.65481983,-5.4734628,5.556156,3.5639069,0.60822215
-334.97526,-1.2809434,-6.6931419,5.76346,3.4967246,0.61759556
-335.38055,-1.9434618,-6.9159957,6.5160551,3.7745942,0.63931094
-336.23561,-2.734076,-4.8390743,6.6301151,4.3883714,0.70990188
-334.052,-0.48550728,-4.9191008,6.4783111,4.0114019,0.66494749
-334.41524,-0.93187883,-4.1540314,7.1081752,4.0344806,0.62118493
-334.10878,-0.49652194,-5.9029514,5.5553855,3.6923844,0.65943384
-334.74099,-1.2023617,-3.2981326,6.3603104,3.7263761,0.61728624
-335.03731,-1.4543342,-4.171979,6.1155586,4.1290698,0.64986425
-337.12652,-3.6381427,-4.0360891,6.4110449,3.486541,0.62856376
-334.7294,-1.1341359,-3.8728577,5.8743738,3.7931133,0.67367326
-336.94201,-3.1376414,-3.569707,5.2949922,3.8604914,0.69529298
-334.689,-1.0633859,-3.2231731,5.9780372,3.7342396,0.63348594
-335.11109,-1.4613228,-6.2911166,5.4591214,3.8326159,0.64698595
-334.40955,-0.81494181,-4.637339,5.8383969,3.8866166,0.62751259
-336.99589,-3.4525644,-4.1371164,6.8508574,3.5643634,0.58608094
-334.0768,-0.49098431,-5.5447043,5.6815324,3.8211999,0.64260306
-333.90002,-0.30250954,-5.5017599,5.544977,3.6891964,0.64117552
-341.0784,-8.3285114,-4.7393335,5.8323464,3.165318,0.64610479
-336.42106,-2.113052,-7.7197872,5.2465232,3.5486563,0.63513422
-335.45675,-1.9533743,-5.3647521,6.6582571,4.2420221,0.6986741
-334.79973,-1.2184545,-4.6497573,5.7383602,3.4822748,0.59252017
-334.50652,-1.0735122,-3.4348735,6.8929007,4.1743119,0.64056155
-334.0654,-0.48818944,-4.854091,5.9107437,3.9054291,0.66983466
-334.543,-0.94582873,-4.4691122,6.5714438,3.9984589,0.60651878
-337.07807,-3.7087037,-2.9532415,7.0038197,3.8106156,0.56317508
-335.00597,-1.3200483,-5.6800082,5.0584657,3.3943049,0.6487142
-335.2161,-1.7101844,-5.5810659,6.0565263,3.6253591,0.66521305
-335.48006,-1.7145689,-7.2094426,5.5732184,3.7957427,0.64485674
-335.79383,-2.4073498,-3.0535273,6.4113856,4.0350237,0.69285415
-336.48207,-2.6155479,-7.6684701,5.8865248,3.4997113,0.61450568
-334.51665,-0.97116919,-4.0153682,6.5233396,4.1835979,0.66040298
-335.08142,-1.6113646,-4.58157,7.2181087,4.3708117,0.66708221
-335.39941,-2.2890421,-2.2925595,6.7622309,4.1490796,0.65916179
-335.17643,-1.6036772,-5.1790984,6.144165,3.6422864,0.57771107
-336.59394,-2.4580625,-7.3787459,5.0971906,3.6109237,0.68160621
-335.08689,-1.3774491,-4.8517373,5.1462244,3.596421,0.67064789
-340.21455,-8.4211558,-2.7696663,9.1925223,4.3744821,0.65795353
-335.96904,-2.4441536,-3.8570979,6.7336258,3.7080759,0.57239881
-337.20991,-3.6763604,-3.9948089,7.8875436,4.5346353,0.60899903
-333.86375,-0.28062691,-5.464803,5.8022146,3.6402459,0.61642818
-335.02089,-1.3508444,-6.2369681,5.3242362,3.7473867,0.67761489
-333.98151,-0.4555828,-3.8478096,6.4916302,3.916613,0.64033344
-334.50031,-0.82701957,-5.5539507,5.2172962,3.4969434,0.62378942
-334.98486,-1.2194656,-4.36297,5.2632879,3.5101125,0.65104206
-338.60615,-4.6219751,-3.670623,5.3530125,3.7767615,0.59353376
-340.5954,-4.8315931,-6.9312849,4.1286413,3.1609917,0.63840952
-336.24459,-2.6378257,-4.9023866,5.8588246,3.5803656,0.56489963
-334.67588,-1.0587908,-5.8461659,5.2805548,3.4187745,0.64239746
-336.78513,-3.1230309,-3.7910478,6.5770716,3.9535205,0.57190274
-339.30404,-6.0234199,-3.0097996,5.9223391,4.4252205,0.69010052
-335.51937,-2.0323599,-5.9080474,6.6490683,3.7600092,0.65143946
-334.34144,-0.83586297,-4.3799111,6.9506593,4.0146405,0.6469131
-337.46067,-4.0697027,-5.6361451,7.1757999,4.6307734,0.66154462
-334.62756,-1.0560613,-4.6242198,6.3301398,3.6334863,0.59584383
-336.70291,-2.5956439,-4.9445251,4.6851623,3.4683334,0.65815604
-335.15866,-1.5947077,-6.0102287,6.126913,3.5098699,0.61348522
-334.34012,-0.74380833,-4.6723374,5.6514024,3.4951445,0.61455186
-335.68213,-2.1035224,-6.9612927,5.7370951,3.9819785,0.6748462
-333.68007,-0.10070957,-5.5637438,5.9629552,3.8059261,0.63844671
-336.99954,-2.7882187,-4.432126,4.8489829,3.2613054,0.60318831
-334.15008,-0.612451,-5.2108322,6.7723623,3.9107394,0.62975442
-338.22176,-4.7292208,-2.5613489,6.5497802,3.5486733,0.55979182
-333.81451,-0.2335706,-5.2040202,5.9292607,3.8106474,0.62580686
-335.29153,-1.9740514,-6.193536,7.0838256,3.9364612,0.63188087
-335.88657,-2.2125407,-4.5505406,5.2429517,3.280797,0.62494891
-336.31789,-2.4672253,-5.1017238,4.8249663,3.2475596,0.64419185
-334.74755,-1.0887113,-6.2175231,5.5901952,3.4892338,0.60133726
-335.02738,-1.7089416,-6.9960135,6.5644532,3.9748876,0.64572808
-334.47851,-0.96940997,-5.5124059,6.6849022,4.1132525,0.66978945
-334.00514,-0.49080634,-3.860432,6.6143608,3.9647731,0.63973463
-334.32721,-0.72800073,-4.151683,5.9124799,3.6287686,0.64078007
-333.84897,-0.27299016,-5.2365067,5.7854046,3.5978238,0.62021898
-335.90975,-2.2017517,-5.4951589,4.9925209,3.6705407,0.68929584
-335.4086,-1.6344469,-5.4302414,4.9190668,3.4082353,0.65743743
-336.03266,-2.2131395,-2.8838352,5.7400238,3.6742345,0.60478906
-336.61979,-2.8590813,-6.4893499,5.1043082,3.6850275,0.70934986
-335.17441,-1.4717469,-3.3981286,5.8875495,3.5755504,0.60575436
-337.61556,-4.312183,-4.6148781,7.2163285,4.3087544,0.72484646
-333.90315,-0.33162717,-3.998608,6.06817,3.8497378,0.6386999
-335.24186,-1.5132613,-7.0012764,5.5354182,3.8041258,0.66200678
-334.56152,-1.016618,-5.2730858,6.1336014,3.6943821,0.66001228
-334.369,-0.66840068,-6.3713096,5.4425011,3.6350307,0.6397808
-334.47995,-0.92294517,-5.8794007,6.2498357,4.0352353,0.63630457
-336.12275,-2.4145535,-4.1052195,5.5231753,3.3542398,0.58205707
-337.76729,-3.8198719,-6.1225924,4.5869793,3.18787,0.67080736
-334.18441,-0.56304881,-5.7638027,5.5456918,3.6106818,0.61652464
-335.64969,-2.0817667,-6.2824099,6.1735234,3.5096865,0.58741096
-335.81999,-2.3937112,-3.1137647,6.1964709,4.1862034,0.68490494
-334.79426,-1.3799064,-4.0857339,7.3081536,4.0645793,0.63657923
-336.13529,-2.5954524,-4.1225523,5.9952183,4.2328212,0.67103497
-334.77395,-1.279648,-5.6501463,6.8395285,3.9955675,0.60508644
-338.16614,-4.6941725,-5.5127368,7.1612409,3.6136939,0.608432
-334.14287,-0.5095306,-6.1405318,5.6072186,3.5761169,0.63889264
-335.74022,-1.9790709,-6.7205639,5.3018025,3.7032599,0.6913723
-335.79519,-1.7266551,-7.3894812,5.2957376,3.6058611,0.63896939
-335.91705,-2.4232634,-4.9190286,7.4262428,4.4718985,0.63809109
-335.169,-1.4515688,-6.6709055,5.4059205,3.7658709,0.67482637
-335.67943,-2.2424315,-5.3720448,5.6222108,3.4785506,0.67022651
-333.73611,-0.15895616,-4.9020682,6.0717398,3.697231,0.62374562
-334.72203,-1.146411,-3.9796166,6.5035258,3.9668281,0.60286541
-336.34102,-3.3372066,-3.7557358,8.3546495,4.473511,0.62497866
-335.5288,-2.0234243,-4.4076021,7.262955,4.05116,0.58826078
-335.08672,-1.3329005,-3.3919503,5.7555601,3.5857001,0.61640419
-337.81615,-4.3810258,-6.6020291,5.1739374,3.095149,0.61846618
-334.84066,-1.2326204,-4.8685108,5.4125303,3.8141514,0.6480466
-334.50762,-0.99618236,-6.1146808,6.5664419,3.798806,0.62252216
-335.31092,-1.7656545,-4.2294221,6.8936773,3.7407436,0.60887847
-334.44477,-0.93344711,-3.3938839,6.2411419,3.9909449,0.64013924
-334.73124,-1.1009974,-3.6036534,5.7893855,3.8102488,0.66458189
-336.24847,-2.8567618,-3.3901237,6.8830855,3.7812753,0.64692721
-336.25547,-2.2621449,-5.2197449,4.7216152,3.4170732,0.66121266
-334.74663,-1.1239937,-5.5413916,5.5123291,3.5487547,0.59722756
-334.22797,-0.71551662,-5.3838454,6.773128,4.0962694,0.65468305
-334.09828,-0.53376219,-5.2221381,6.4176927,3.8178287,0.64906975
-334.26703,-0.69224444,-4.5394663,6.0025926,3.9367145,0.6763376
-335.00446,-1.5094875,-6.7869257,6.0848754,4.0140338,0.66114418
-334.03632,-0.4688634,-5.2979666,6.5139098,4.0048642,0.62667545
-336.92421,-2.7681549,-4.5053621,4.8234984,3.2168585,0.62097735
-335.80774,-1.7497151,-6.562694,4.874222,3.3466721,0.63046475
-335.50463,-1.9556599,-5.2250098,6.7246837,3.7852423,0.57733357
-336.6099,-3.053381,-1.9755711,6.0272072,3.8358889,0.65907312
-334.93954,-1.4711946,-4.9499486,7.0687841,4.2604333,0.67491832
-335.64071,-2.1591564,-4.8605557,5.5640817,3.304495,0.61142589
-339.16721,-5.8534787,-7.1827889,6.8809019,3.5145538,0.57942373
-339.94138,-4.5658517,-8.8504864,5.1805986,3.4987797,0.61063648
-333.86104,-0.28562558,-4.7845013,6.5162761,3.9751515,0.62653288
-335.93727,-1.9136163,-7.083896,5.3110986,3.3979333,0.60338623
-336.60921,-2.3158587,-7.3480932,4.959129,3.5337583,0.66767178
-334.02007,-0.44990031,-4.6087394,6.2792545,3.7558268,0.6434122
-334.37954,-0.8053707,-4.9160169,5.7163022,3.9213111,0.6563234
-334.29575,-0.73050893,-4.9001615,6.6557911,3.799345,0.62641709
-333.70401,-0.12190915,-4.6199877,5.9137174,3.7480121,0.62936643
-335.70047,-1.6411824,-7.1751928,5.2578601,3.5265358,0.62213636
-335.03896,-1.4724031,-3.7415402,6.3839337,3.8727792,0.59300497
-334.93972,-1.2199026,-5.4888735,5.0343118,3.5057985,0.65772995
-336.81468,-3.2178234,-5.8092476,6.2315787,4.3015793,0.64806898
-334.95297,-1.4319765,-4.7937968,5.852667,3.5235193,0.64868698
-335.79584,-1.896488,-5.7209074,4.8580763,3.3347755,0.61306553
-335.65444,-1.9819306,-6.2654841,5.7179451,3.8405205,0.61043598
-335.24256,-1.6725382,-5.9976722,5.5834094,3.9600788,0.68186269
-339.28064,-5.9474213,-0.50607282,6.1285728,3.8695031,0.62708358
-336.68907,-2.7353831,-3.4043622,5.531111,3.4192757,0.58422973
-337.06424,-3.3713103,-8.3705983,5.8814761,3.8250964,0.66586484
-333.90526,-0.33090428,-4.5094361,6.2958723,3.7658374,0.61353705
-335.02616,-1.3182757,-3.6750403,5.5452603,3.7839037,0.6461543
-336.53843,-3.15061,-2.2875821,6.589924,3.6948632,0.61946173
-336.22278,-2.6106303,-3.8550601,6.0014447,3.5397035,0.56795772
-334.06536,-0.48998107,-4.7041351,6.1521189,3.9601106,0.67074209
-336.69134,-3.1047482,-4.1372461,5.8897135,4.2067345,0.65535801
-333.95077,-0.37642679,-4.5589978,6.1218609,3.9519817,0.66356093
-337.21113,-2.8903272,-4.8567129,4.6289526,3.354774,0.62541888
-335.61995,-1.9062227,-4.469143,5.1843906,3.7618201,0.67007189
-334.48463,-0.97897058,-4.3610552,7.0511429,4.2335713,0.65466415
-335.50368,-2.374398,-2.6450764,7.1532769,4.3474282,0.66465223
-334.09686,-0.50608779,-4.5065981,5.7721998,3.6788089,0.65502824
-337.79632,-4.9958554,-1.0647205,6.7665271,3.8452936,0.63777222
-333.98217,-0.41290471,-6.0127799,6.122791,3.8158146,0.65130799
-334.87422,-1.2682975,-6.3157239,5.7221426,3.7296591,0.68082439
-333.9713,-0.36511813,-6.1938624,5.860151,3.7379658,0.63497457
-334.59958,-1.1353542,-5.8488538,6.8273003,3.9143273,0.63849432
-334.70172,-1.061628,-4.7981693,5.3560479,3.7265239,0.63866777
-336.54454,-2.7953588,-6.4632927,5.1161099,3.1904575,0.58973424
