# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-06 14:11:24 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_151111/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260506151121.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpt33m0mqj/ubmgx4m3.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_151111/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260506151124.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-338.11471,-1.6348171,-5.8719384,6.8288057,4.2277012,0.66697577
-339.71847,-2.3569269,-4.3075161,4.7568356,3.344156,0.62011007
-339.30989,-2.7230351,-5.1673794,5.0372654,3.1494339,0.5900409
-341.0232,-3.4556465,-5.000677,4.4538121,3.139748,0.60472686
-341.69547,-5.0119849,-4.7895891,5.1435925,4.0910784,0.68045434
-339.40178,-3.0360905,-7.4000131,6.5232251,3.804622,0.63949942
-338.31281,-1.6863737,-5.4545901,5.8521979,3.4645543,0.63397882
-338.59411,-1.9628811,-5.8928749,6.0512252,3.6987,0.67594834
-338.98415,-2.9107707,-2.951512,7.8613949,4.2588286,0.63074698
-342.21689,-5.2768849,-2.8031925,6.4761261,4.3143711,0.6006422
-337.60986,-1.074911,-3.1347746,6.6610454,4.0366481,0.62397486
-344.51616,-6.3865224,-5.7659447,4.0682217,3.390325,0.70590126
-337.02832,-0.32390603,-4.4498187,5.9701859,3.9004301,0.63241288
-336.93708,-0.24934901,-4.2012715,6.3314032,3.9402256,0.6297763
-341.34401,-3.9207143,-7.7007858,4.9916179,3.7682335,0.68208581
-340.1797,-4.4441078,-2.3304822,7.8815017,4.4584144,0.68661482
-338.13478,-1.6932592,-3.4341848,7.2554216,4.0551133,0.6286718
-337.79642,-1.0472124,-6.1096932,5.5564431,3.8261232,0.63889096
-337.37323,-0.62596667,-4.5520594,5.4453491,3.6757117,0.62556566
-339.94759,-3.4996094,-4.8579838,6.04314,3.3207775,0.57363788
-339.10373,-2.3869626,-4.0539063,6.1025686,4.1046975,0.71749209
-337.65136,-1.0999754,-5.9123294,6.6526046,4.0432358,0.62836474
-337.70638,-0.84460511,-6.5380859,5.4487,3.5598418,0.6421958
-339.77726,-3.2600721,-2.5806379,6.1063766,4.270417,0.67771945
-338.51181,-1.5066324,-6.112644,4.8413677,3.3527004,0.6426566
-339.20346,-2.4471579,-5.8846228,5.4686258,3.9551798,0.64030653
-338.28721,-1.6319701,-3.7780617,6.5225004,3.8327596,0.58439329
-336.91677,-0.21721736,-4.819666,6.0673415,3.7003399,0.62094753
-338.3875,-1.6750215,-4.4501257,5.4322078,3.5773528,0.67817878
-338.76049,-2.2798367,-3.689655,7.0222363,4.0435097,0.67262838
-337.89406,-1.2028106,-3.2767392,6.1417331,3.6908451,0.62665304
-337.68221,-0.89847807,-6.0251134,5.2974472,3.4135739,0.61632859
-339.09275,-2.1339093,-6.5173656,5.2944237,3.6559346,0.60737334
-337.57649,-0.82816061,-4.4680227,5.5182116,3.6389033,0.6087914
-337.56224,-0.85834689,-4.9143144,6.2953357,3.8306818,0.59705207
-340.34832,-3.5136982,-3.5333039,6.2245642,3.942373,0.57507148
-340.70783,-5.0400043,-5.5568519,8.2819851,4.7427445,0.65729202
-337.79948,-1.0803329,-5.077617,6.0018184,4.1124442,0.66780559
-337.52657,-0.81114586,-5.5405416,5.5487842,3.5495104,0.59951005
-340.63228,-3.4079723,-2.5336011,5.3333252,3.7503768,0.62721541
-337.14183,-0.43830212,-4.359697,6.1611767,4.0230033,0.66426453
-338.15201,-1.3507272,-5.4835124,5.172495,3.6468703,0.62351104
-339.12381,-2.6318526,-3.4473535,6.6872744,4.0163274,0.69207514
-338.92374,-2.2604617,-4.7390492,6.7011177,3.6383122,0.59414275
-337.97086,-1.232489,-5.2280284,5.780596,3.769414,0.59892268
-342.29252,-6.0090308,-6.3657126,6.8165115,3.7069511,0.67297941
-339.4576,-2.7325623,-6.6771958,5.5694592,4.0264736,0.695772
-339.3311,-1.9478156,-7.2288583,5.081463,3.4647162,0.61857715
-339.70818,-2.4919141,-5.6896271,4.5583927,3.4036846,0.66208502
-337.12463,-0.44307961,-4.499007,6.6303232,4.0180901,0.62599096
-339.71027,-3.5857709,-2.0451915,7.253667,4.2630977,0.60113429
-337.48354,-0.79938011,-5.1482015,5.8970629,3.7664496,0.67429181
-340.26114,-4.8308521,-6.3160638,8.0119902,4.5090564,0.63517043
-338.07122,-1.4966176,-3.9338868,7.0550584,3.9321552,0.62551834
-338.02879,-1.1421573,-6.6529158,5.3848651,3.6234329,0.66249799
-339.02064,-2.8641552,-7.2903758,6.5776803,4.1084222,0.64576406
-339.85847,-3.4087636,-5.484539,5.0001305,3.0793257,0.58614128
-338.09445,-1.4632546,-5.824297,6.3763889,4.1812408,0.68086569
-337.80755,-1.093637,-4.1689536,5.7951027,3.5894502,0.59216254
-337.09316,-0.392446,-4.476235,6.1769914,3.9686623,0.66686188
-338.35184,-2.077763,-2.4303944,6.847077,4.2428408,0.66114457
-337.13284,-0.4289028,-5.8985289,5.9979777,3.719318,0.62010344
-338.21006,-1.5444388,-5.3739577,5.2003169,3.3785612,0.65178868
-340.89587,-4.1388155,-5.1224806,5.808807,4.3015653,0.73569825
-337.86905,-1.1518044,-4.0730455,6.1063575,3.8377007,0.59733539
-337.71416,-1.1554916,-4.5196921,7.2003646,4.1756457,0.63851338
-340.19534,-4.250841,-1.2365904,6.5848549,4.1135302,0.61569608
-340.13827,-3.2183956,-2.7412341,5.8325651,3.4783169,0.57937987
-339.16835,-2.363673,-3.9709313,6.0993831,3.948888,0.59166274
-338.19139,-1.5507746,-4.5761568,6.7931878,3.8433743,0.6429508
-339.85853,-2.795764,-4.2797778,4.9462832,3.6230859,0.62141942
-337.22115,-0.56779902,-5.6932669,6.3209894,4.0157688,0.65138042
-337.84822,-1.187783,-4.0361396,6.6109143,3.7639024,0.60112182
-338.89411,-2.2022942,-3.7063616,6.2337239,3.7591888,0.57459569
-337.60964,-1.0044512,-5.4496373,6.7576278,4.0062363,0.61570219
-339.02669,-2.3538463,-3.3666095,5.855193,4.1425635,0.68763456
-340.46795,-4.254097,-6.2335297,7.0197214,4.1854234,0.70918678
-341.00721,-4.3633752,-6.3896172,5.9914901,4.3245121,0.6622653
-337.32491,-0.63250082,-5.2814431,6.3663474,4.0636085,0.6364423
-338.35254,-1.8451158,-4.2759411,7.2901026,4.2654805,0.67219589
-337.84992,-1.1287387,-6.1133406,5.7393178,3.4723534,0.60952074
-337.3786,-0.65481983,-5.4027172,5.4343161,3.5374809,0.60761564
-338.11004,-1.2809434,-6.6062481,5.6367212,3.4734761,0.61729166
-338.50419,-1.9434618,-6.7688393,6.4030657,3.7681607,0.63972662
-339.50402,-2.734076,-4.5816668,6.6201595,4.4375998,0.71282679
-337.18011,-0.48550728,-4.7541685,6.4067518,4.0244112,0.66624506
-337.53639,-0.93187883,-4.0485706,6.9792334,4.025104,0.6209982
-337.23079,-0.49652194,-5.7577449,5.481761,3.6935066,0.66053885
-337.87204,-1.2023617,-3.2585825,6.2291193,3.7077989,0.61697228
-338.17752,-1.4543342,-4.005104,6.0489171,4.1377078,0.65063878
-340.24012,-3.6381427,-4.0216739,6.2690113,3.4682132,0.62862011
-337.84922,-1.1341359,-3.7536885,5.809864,3.8038416,0.67527877
-340.05994,-3.1376414,-3.4141665,5.2640737,3.8835408,0.69767805
-337.81717,-1.0633859,-3.1624069,5.8743063,3.7239299,0.63370608
-338.23129,-1.4613228,-6.1151643,5.388264,3.8314969,0.64766202
-337.53316,-0.81494181,-4.514222,5.7448291,3.8769813,0.62753413
-340.07246,-3.4525644,-4.1464743,6.6575396,3.5269417,0.58477934
-337.19992,-0.49098431,-5.3977261,5.6002581,3.8175963,0.64313005
-337.02407,-0.30250954,-5.3795027,5.4577565,3.6815372,0.64165417
-344.18813,-8.3285114,-4.7536544,5.6999281,3.1477535,0.64675081
-339.57006,-2.113052,-7.5705027,5.1547398,3.5347699,0.63540951
-338.64177,-1.9533743,-5.1284435,6.6280673,4.2799514,0.70118318
-337.89127,-1.2184545,-4.6328242,5.5907893,3.4467134,0.59141783
-337.62821,-1.0735122,-3.3018718,6.8001853,4.1792085,0.64101944
-337.19525,-0.48818944,-4.6935683,5.8501499,3.9176766,0.67130423
-337.66523,-0.94582873,-4.3623591,6.4434755,3.9802041,0.60585781
-340.17976,-3.7087037,-2.9624364,6.8006285,3.7647763,0.56118441
-338.13793,-1.3200483,-5.5966849,4.9719224,3.3829781,0.64944934
-338.34107,-1.7101844,-5.4660087,5.9681157,3.6273282,0.66651993
-338.59466,-1.7145689,-7.0237387,5.4951127,3.7925949,0.64546026
-338.91046,-2.4073498,-2.9073507,6.3665451,4.0627582,0.69515011
-339.64835,-2.6155479,-7.5634779,5.7529035,3.4750585,0.61410148
-337.6583,-0.97116919,-3.8445064,6.4591247,4.1995048,0.66154172
-338.24089,-1.6113646,-4.3750602,7.15695,4.3963275,0.66845476
-338.50334,-2.2890421,-2.1747424,6.6883739,4.1632669,0.66025733
-338.26586,-1.6036772,-5.1381481,5.9788555,3.6017938,0.57615409
-339.68648,-2.4580625,-7.1871146,5.0458488,3.6198921,0.68349505
-338.21116,-1.3774491,-4.7316501,5.0853642,3.600057,0.67214619
-343.25078,-8.4211558,-2.64787,9.0707296,4.3950284,0.6590071
-339.05555,-2.4441536,-3.8519292,6.5434211,3.6657761,0.57068187
-340.34293,-3.6763604,-3.8304778,7.7602432,4.5308274,0.60841742
-336.98552,-0.28062691,-5.3786203,5.6835836,3.6193919,0.61608633
-338.13913,-1.3508444,-6.0537383,5.2733711,3.7585986,0.67936078
-337.10397,-0.4555828,-3.7439596,6.391164,3.9143586,0.64078362
-337.63041,-0.82701957,-5.4742578,5.11478,3.4766127,0.62368814
-338.10954,-1.2194656,-4.2898247,5.1797749,3.5026191,0.651857
-341.75097,-4.6219751,-3.604774,5.2411082,3.7469224,0.592463
-343.89349,-4.8315931,-6.8488569,4.0513576,3.1401729,0.63879482
-339.31203,-2.6378257,-4.8841543,5.6894042,3.5322638,0.56295975
-337.80429,-1.0587908,-5.7645669,5.1840458,3.4052256,0.64291748
-339.89879,-3.1230309,-3.7363431,6.4119025,3.914896,0.57017095
-342.59264,-6.0234199,-2.7855383,5.9108599,4.4652465,0.69229623
-338.64131,-2.0323599,-5.7817635,6.5415691,3.7591391,0.65226806
-337.46097,-0.83586297,-4.2504788,6.8500567,4.0184547,0.64758669
-340.74339,-4.0697027,-5.3645729,7.1292357,4.6618026,0.66272316
-337.73141,-1.0560613,-4.5881586,6.1733545,3.6021974,0.59484528
-339.84012,-2.5956439,-4.844131,4.6208379,3.4629723,0.65921664
-338.2742,-1.5947077,-5.948895,5.9841391,3.4849312,0.61304802
-337.45251,-0.74380833,-4.6327455,5.5262136,3.4704235,0.61414916
-338.80318,-2.1035224,-6.7286587,5.6896742,3.9990608,0.6764934
-336.80316,-0.10070957,-5.4295928,5.8689053,3.7998543,0.63883326
-340.12759,-2.7882187,-4.4358129,4.7295505,3.2271338,0.60242132
-337.27252,-0.612451,-5.090139,6.6529621,3.9028643,0.62985027
-341.29803,-4.7292208,-2.6258569,6.3419889,3.4974882,0.55770202
-336.93789,-0.2335706,-5.0859187,5.8261826,3.7983091,0.62577204
-338.4111,-1.9740514,-6.0499503,6.9584097,3.9303416,0.63204746
-338.98993,-2.2125407,-4.5421017,5.1253637,3.2566245,0.6248858
-339.4499,-2.4672253,-5.0612927,4.7332195,3.2309682,0.64477276
-337.8704,-1.0887113,-6.1513434,5.4562553,3.4580758,0.60051163
-338.142,-1.7089416,-6.8047095,6.4709941,3.976984,0.64636127
-337.61178,-0.96940997,-5.3160416,6.6198287,4.1319005,0.67125742
-337.12697,-0.49080634,-3.7503805,6.5132713,3.9634855,0.6401646
-337.45088,-0.72800073,-4.0834862,5.8091335,3.6194351,0.64124535
-336.96907,-0.27299016,-5.1611721,5.6674099,3.5779247,0.62000064
-339.03497,-2.2017517,-5.3272767,4.952444,3.6847534,0.69146233
-338.54138,-1.6344469,-5.3393003,4.8436135,3.4010515,0.6584731
-339.18336,-2.2131395,-2.8587857,5.6164295,3.6482544,0.60407296
-339.73537,-2.8590813,-6.2850062,5.0755149,3.7086134,0.71225418
-338.30317,-1.4717469,-3.3844001,5.7522011,3.5481381,0.60506901
-340.80336,-4.312183,-4.3794017,7.203621,4.3625677,0.72833428
-337.02656,-0.33162717,-3.8951866,5.9742387,3.8449106,0.63909498
-338.35065,-1.5132613,-6.8055261,5.4717361,3.8095883,0.66320145
-337.68578,-1.016618,-5.1567316,6.043923,3.6958311,0.66113741
-337.4952,-0.66840068,-6.2378681,5.3537197,3.6253743,0.64021233
-337.60648,-0.92294517,-5.7026362,6.1616032,4.034019,0.63661911
-339.18863,-2.4145535,-4.1317589,5.3664548,3.3116737,0.58063219
-340.92889,-3.8198719,-6.0454868,4.5156103,3.1807976,0.67231131
-337.31055,-0.56304881,-5.6698345,5.4340447,3.5892552,0.61618592
-338.74884,-2.0817667,-6.2361572,6.0056754,3.4720526,0.58615032
-338.97028,-2.3937112,-2.9389289,6.160362,4.2150712,0.68691252
-337.91058,-1.3799064,-3.9690231,7.1907039,4.0642954,0.63690298
-339.32311,-2.5954524,-3.9202928,5.9554124,4.2559621,0.67254697
-337.89679,-1.279648,-5.5232151,6.7006703,3.9764584,0.6043798
-341.27908,-4.6941725,-5.4685379,6.9821612,3.5883448,0.60783222
-337.26929,-0.5095306,-6.0298723,5.5084582,3.5646299,0.63929421
-338.8488,-1.9790709,-6.5247757,5.2580378,3.7194287,0.69361427
-338.92814,-1.7266551,-7.2345891,5.2089772,3.5951176,0.63937355
-339.07764,-2.4232634,-4.7125009,7.3387912,4.4840093,0.63846567
-338.28039,-1.4515688,-6.4779826,5.3522909,3.7763307,0.67647287
-338.80529,-2.2424315,-5.2781917,5.539535,3.4787564,0.67170992
-336.85839,-0.15895616,-4.8187944,5.9540328,3.6812382,0.6236429
-337.84568,-1.146411,-3.8916066,6.3721205,3.9458688,0.60208818
-339.44604,-3.3372066,-3.6036957,8.226542,4.477852,0.62491653
-338.64545,-2.0234243,-4.3217834,7.0957301,4.0237432,0.58702637
-338.21964,-1.3329005,-3.3646962,5.6346407,3.5636959,0.61606156
-340.98875,-4.3810258,-6.5917665,5.0407066,3.0648366,0.61819063
-337.96512,-1.2326204,-4.727628,5.3425618,3.8130659,0.6487589
-337.63269,-0.99618236,-5.9952138,6.4384409,3.7845147,0.62237926
-338.42987,-1.7656545,-4.1835369,6.7362617,3.7181947,0.60829299
-337.56519,-0.93344711,-3.2808994,6.1533367,3.9905686,0.64058286
-337.84832,-1.1009974,-3.4916235,5.7213201,3.8171304,0.66586664
-339.37108,-2.8567618,-3.3273535,6.7658397,3.7787681,0.64760128
-339.39222,-2.2621449,-5.1230073,4.6549858,3.4117496,0.66237962
-337.86422,-1.1239937,-5.4795823,5.3822827,3.516643,0.5962724
-337.35389,-0.71551662,-5.2062413,6.6909843,4.106504,0.65562339
-337.22131,-0.53376219,-5.0969854,6.3196773,3.8173473,0.64981706
-337.3992,-0.69224444,-4.3781719,5.9469725,3.9531171,0.67803791
-338.12599,-1.5094875,-6.5708092,6.0204432,4.0251827,0.66230875
-337.15989,-0.4688634,-5.1538835,6.4070132,3.997717,0.62666931
-340.04875,-2.7681549,-4.5032092,4.714296,3.1897542,0.62078382
-338.97125,-1.7497151,-6.4769502,4.7782332,3.3262501,0.6305842
-338.60335,-1.9556599,-5.1679931,6.5460509,3.7468422,0.57576516
-339.70681,-3.053381,-1.9067901,5.9501566,3.8408251,0.66016559
-338.08504,-1.4711946,-4.745313,7.0101569,4.2865537,0.67656809
-338.72509,-2.1591564,-4.8585673,5.4256372,3.2747606,0.61092227
-342.28655,-5.8534787,-7.1369485,6.6751784,3.4730009,0.57791867
-343.19808,-4.5658517,-8.7016727,5.0698298,3.4722655,0.61010745
-336.98433,-0.28562558,-4.6582459,6.4069844,3.9671849,0.62652203
-339.10482,-1.9136163,-7.007894,5.1831014,3.3661456,0.60262553
-339.72075,-2.3158587,-7.1789014,4.8973166,3.534334,0.66906507
-337.14398,-0.44990031,-4.5111172,6.175915,3.7509359,0.64396663
-337.50831,-0.8053707,-4.7555195,5.651336,3.92731,0.65732047
-337.41895,-0.73050893,-4.8082994,6.5283905,3.7870501,0.62640242
-336.8281,-0.12190915,-4.5249999,5.8096533,3.7359872,0.6294494
-338.8551,-1.6411824,-7.0534108,5.154722,3.5060481,0.6219808
-338.16433,-1.4724031,-3.6820311,6.2406256,3.8444953,0.59191773
-338.06855,-1.2199026,-5.3786875,4.9619865,3.5012032,0.65877577
-340.0019,-3.2178234,-5.5772856,6.1720006,4.3143353,0.64878205
-338.07419,-1.4319765,-4.7252471,5.7497576,3.5152884,0.64942119
-338.94383,-1.896488,-5.670249,4.7500054,3.3063253,0.61261478
-338.78162,-1.9819306,-6.1227352,5.6111796,3.8209006,0.60990051
-338.38438,-1.6725382,-5.7829547,5.543226,3.9799327,0.68376074
-342.41829,-5.9474213,-0.49114408,6.0243654,3.8592292,0.62709093
-339.8004,-2.7353831,-3.4315066,5.3805762,3.3786901,0.5828713
-340.1434,-3.3713103,-8.144849,5.8129841,3.8330277,0.66719461
-337.02788,-0.33090428,-4.4347974,6.1665911,3.7462102,0.61310153
-338.14727,-1.3182757,-3.5732226,5.4681553,3.7810858,0.64680201
-339.68207,-3.15061,-2.281856,6.4500589,3.6766878,0.61921866
-339.29191,-2.6106303,-3.8711209,5.8255375,3.4926563,0.56610834
-337.19622,-0.48998107,-4.5420995,6.0900049,3.9744712,0.67224373
-339.86105,-3.1047482,-3.9476664,5.8382007,4.2206375,0.65632167
-337.07887,-0.37642679,-4.4062152,6.0541211,3.9625082,0.66480993
-340.37275,-2.8903272,-4.8053628,4.5385752,3.3322696,0.62537126
-338.74324,-1.9062227,-4.3259207,5.132704,3.7699193,0.67154983
-337.61655,-0.97897058,-4.1889022,6.9719408,4.2479132,0.65560384
-338.63299,-2.374398,-2.4885453,7.089578,4.3708348,0.66593945
-337.2204,-0.50608779,-4.4059064,5.6880596,3.67749,0.65598051
-340.92281,-4.9958554,-1.0482604,6.6496581,3.8398834,0.63813607
-337.10353,-0.41290471,-5.8607438,6.0352547,3.8163826,0.65213208
-337.99297,-1.2682975,-6.1427751,5.6624821,3.7418248,0.68268517
-337.09521,-0.36511813,-6.0583028,5.7616609,3.7284812,0.63524452
-337.72001,-1.1353542,-5.7072104,6.7146394,3.9110675,0.63888248
-337.82711,-1.061628,-4.6815878,5.2751473,3.7185724,0.63906177
-339.68,-2.7953588,-6.4541666,4.9710444,3.1491856,0.5885454
