# stan_version_major = 2
# stan_version_minor = 38
# stan_version_patch = 0
# model = tmpwecy8pwh_model
# start_datetime = 2026-05-06 14:35:08 UTC
# method = laplace
#   laplace
#     mode = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_153459/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace_optimize/bayes_gp_rbf_screened-20260506153506.csv
#     jacobian = false
#     draws = 2000
#     calculate_lp = true (Default)
# id = 1 (Default)
# data
#   file = /var/folders/_z/jd9jlzfs0md6nvlwttph63x00000gn/T/tmpl428d0bz/nmskysre.json
# init = 2 (Default)
# random
#   seed = 1
# output
#   file = /Users/Oliver/Documents/Computer Science/Year 13/MolADT/MolADT-Bayes-Python/results/freesolv/run_20260506_153459/details/stan_output/freesolv/moladt_featurized/bayes_gp_rbf_screened/laplace/bayes_gp_rbf_screened-20260506153508.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = 8 (Default)
#   profile_file = profile.csv (Default)
#   save_cmdstan_config = false (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.38.0
# stancflags = --filename-in-msg=bayes_gp_rbf_screened.stan
log_p__,log_q__,alpha,signal_scale,lengthscale,sigma
-327.78148,-0.66463149,-4.1486983,5.57689,3.4328596,0.57343361
-328.48926,-1.6348171,-6.0697688,6.7211714,3.9283874,0.6089632
-330.06354,-2.3569269,-4.681562,4.6948071,3.0673423,0.55915869
-329.67543,-2.7230351,-5.5591372,4.9334299,2.8629938,0.52753872
-331.38445,-3.4556465,-5.3538141,4.3915206,2.8669496,0.54294849
-331.95874,-5.0119849,-4.9878815,5.1252293,3.8153797,0.62340014
-329.75861,-3.0360905,-7.5541142,6.3923963,3.5087716,0.57968847
-328.67699,-1.6863737,-5.7706498,5.7397253,3.1904308,0.57383216
-328.94612,-1.9628811,-6.1093046,5.964083,3.4456419,0.61856825
-329.31279,-2.9107707,-3.4381027,7.6655817,3.9174098,0.57040785
-332.57004,-5.2768849,-3.2750009,6.350882,3.9334123,0.53865603
-327.95816,-1.074911,-3.5947218,6.5249109,3.7059811,0.56324214
-334.74068,-6.3865224,-5.8904089,4.0775129,3.1835744,0.65078942
-327.37994,-0.32390603,-4.7899666,5.8737402,3.5897785,0.57217259
-327.28815,-0.24934901,-4.5741851,6.2139592,3.6236213,0.56937994
-331.55115,-3.9207143,-7.7161292,4.9667078,3.51611,0.62515095
-330.5041,-4.4441078,-2.7803344,7.7380888,4.1643992,0.63001502
-328.48389,-1.6932592,-3.8888017,7.0855471,3.7279823,0.56821066
-328.14475,-1.0472124,-6.310658,5.4834533,3.5279718,0.57904259
-327.72632,-0.62596667,-4.8949772,5.3638076,3.3764895,0.56492421
-330.44847,-3.4996094,-5.3184142,5.8727745,3.0031999,0.51040475
-329.52328,-2.3869626,-4.3142208,6.0572147,3.8650344,0.66332147
-328.00878,-1.0999754,-6.1638849,6.5202616,3.7167448,0.56788565
-328.06587,-0.84460511,-6.7330207,5.369882,3.2857524,0.58255196
-330.09037,-3.2600721,-2.9704333,6.0473389,3.9795526,0.62046679
-328.88749,-1.5066324,-6.3333861,4.7858492,3.0951499,0.58304153
-329.54251,-2.4471579,-6.0801074,5.4075011,3.648313,0.58054539
-328.6411,-1.6319701,-4.256948,6.3569982,3.4774097,0.52163012
-327.27041,-0.21721736,-5.1756282,5.9473409,3.3945261,0.56004317
-328.74261,-1.6750215,-4.7548014,5.3737549,3.3347009,0.62095931
-329.09843,-2.2798367,-4.0693943,6.8962158,3.7631598,0.61501171
-328.25611,-1.2028106,-3.7431309,6.020051,3.3914447,0.5660744
-328.05343,-0.89847807,-6.2989528,5.205932,3.1274784,0.55516748
-329.46942,-2.1339093,-6.7330239,5.2107259,3.3404172,0.54573228
-327.92554,-0.82816061,-4.8450791,5.42123,3.3262776,0.54722476
-327.9063,-0.85834689,-5.2854002,6.1531851,3.4890579,0.53488736
-330.67144,-3.5136982,-4.0149685,6.0786287,3.5663451,0.51189893
-331.18608,-5.0400043,-5.7875695,8.1090554,4.3947841,0.59862162
-328.15582,-1.0803329,-5.3092787,5.934853,3.8222589,0.60985059
-327.8741,-0.81114586,-5.8639263,5.4399498,3.2356204,0.53746716
-330.9914,-3.4079723,-3.0061711,5.2627287,3.446652,0.56666937
-327.49589,-0.43830212,-4.6652817,6.0788563,3.7356093,0.60606518
-328.51187,-1.3507272,-5.7502762,5.1038524,3.3480249,0.56275185
-329.47711,-2.6318526,-3.8137748,6.5914186,3.7572549,0.6358866
-329.35448,-2.2604617,-5.1684978,6.5184808,3.3110827,0.5318362
-328.31497,-1.232489,-5.5577374,5.6687717,3.4352579,0.53685051
-332.62147,-6.0090308,-6.5832782,6.6826785,3.4505656,0.61538761
-329.77053,-2.7325623,-6.7520286,5.5353421,3.7703775,0.6398664
-329.74259,-1.9478156,-7.3936601,5.0063788,3.1763835,0.55754025
-330.05578,-2.4919141,-5.8956965,4.5287175,3.1591846,0.60373698
-327.47571,-0.44307961,-4.8582084,6.4963903,3.6911189,0.56537403
-330.04484,-3.5857709,-2.6091628,7.0761904,3.8872904,0.53917289
-327.8423,-0.79938011,-5.4047103,5.8213784,3.5071312,0.6167933
-330.65791,-4.8308521,-6.5308078,7.8250779,4.1525967,0.5750955
-328.43237,-1.4966176,-4.3625244,6.88858,3.6117612,0.56487416
-328.37065,-1.1421573,-6.8054254,5.3234197,3.3633149,0.60417802
-329.37683,-2.8641552,-7.4112095,6.4647366,3.7953565,0.58634454
-330.2723,-3.4087636,-5.8666041,4.8927192,2.7959619,0.52345786
-328.47295,-1.4632546,-5.9968161,6.3002058,3.8998074,0.62384151
-328.15175,-1.093637,-4.6079213,5.6686199,3.2646832,0.52976092
-327.44889,-0.392446,-4.7777353,6.0924016,3.6878096,0.60884142
-328.67529,-2.077763,-2.8841455,6.735476,3.9361686,0.60273278
-327.48928,-0.4289028,-6.171247,5.8828012,3.4110766,0.55915169
-328.56499,-1.5444388,-5.6548055,5.130845,3.1269899,0.59275602
-331.38317,-4.1388155,-5.2508434,5.7965232,4.0686602,0.68307593
-328.21451,-1.1518044,-4.4956056,5.9768655,3.4957451,0.53518462
-328.0636,-1.1554916,-4.868042,7.0482022,3.8495046,0.57864183
-330.54579,-4.250841,-1.8320996,6.4522627,3.7673582,0.55450029
-330.55631,-3.2183956,-3.3165943,5.6895637,3.1512117,0.5163932
-329.50974,-2.363673,-4.3938417,5.9726764,3.5907032,0.5292373
-328.54346,-1.5507746,-4.9385699,6.6499579,3.5479352,0.58335412
-330.22164,-2.795764,-4.6271434,4.8878841,3.3241855,0.56054163
-327.57623,-0.56779902,-5.9238544,6.2215585,3.7156788,0.59232122
-328.22643,-1.187783,-4.4884175,6.4468727,3.4325204,0.53915978
-329.23058,-2.2022942,-4.1990985,6.0767734,3.4002865,0.51140296
-327.96466,-1.0044512,-5.7582599,6.6080916,3.6691982,0.55450674
-329.35732,-2.3538463,-3.6914395,5.80825,3.8707065,0.63111096
-330.8684,-4.254097,-6.3735676,6.9253153,3.9326582,0.65433819
-331.38413,-4.3633752,-6.50729,5.9323538,4.0130916,0.60392951
-327.68134,-0.63250082,-5.555019,6.2576689,3.7441149,0.57644437
-328.71206,-1.8451158,-4.5985173,7.1608041,3.969063,0.61454861
-328.22833,-1.1287387,-6.4031032,5.6201619,3.174876,0.54799261
-327.72905,-0.65481983,-5.7222658,5.3364089,3.2325278,0.54598725
-328.49589,-1.2809434,-6.845815,5.5284735,3.1832053,0.55618356
-328.86007,-1.9434618,-6.9680032,6.2776986,3.4754033,0.57992967
-329.99579,-2.734076,-4.793964,6.5631178,4.1732306,0.65827314
-327.53833,-0.48550728,-5.0397148,6.311798,3.7389332,0.60818195
-327.88879,-0.93187883,-4.4598922,6.8201407,3.6921906,0.56009669
-327.58008,-0.49652194,-5.9734423,5.4176587,3.4264513,0.60208613
-328.24189,-1.2023617,-3.7392473,6.0969609,3.397403,0.55584657
-328.52405,-1.4543342,-4.3328077,5.9708428,3.8275989,0.59153149
-330.63294,-3.6381427,-4.4669827,6.1272909,3.1888849,0.56815595
-328.19782,-1.1341359,-4.1017892,5.7414849,3.5428528,0.61785073
-330.35863,-3.1376414,-3.7259856,5.2388316,3.6384729,0.64191975
-328.17079,-1.0633859,-3.6123349,5.7748458,3.4287661,0.57354307
-328.56818,-1.4613228,-6.2966472,5.3293765,3.5416672,0.58836328
-327.88545,-0.81494181,-4.8472927,5.6574218,3.5632119,0.56700662
-330.58515,-3.4525644,-4.6434345,6.4643824,3.2005978,0.52203371
-327.54938,-0.49098431,-5.6490568,5.5267086,3.5243408,0.5835446
-327.37635,-0.30250954,-5.6438518,5.3844474,3.3974425,0.5819766
-334.57815,-8.3285114,-5.1447191,5.5850775,2.9094805,0.58739395
-329.9478,-2.113052,-7.6856663,5.0876304,3.2563554,0.57534902
-329.06851,-1.9533743,-5.3303066,6.5554955,4.0131192,0.64569826
-328.23329,-1.2184545,-5.0481632,5.4690311,3.1342744,0.52898075
-327.97029,-1.0735122,-3.7196049,6.6747264,3.8555233,0.58130244
-327.54935,-0.48818944,-4.9653651,5.7833665,3.6448651,0.61359403
-328.01215,-0.94582873,-4.7514302,6.3059341,3.6347418,0.54413786
-330.60604,-3.7087037,-3.550027,6.5951057,3.3907839,0.49745209
-328.4981,-1.3200483,-5.8506497,4.9140937,3.1290331,0.59026525
-328.69321,-1.7101844,-5.7289859,5.8764436,3.3706241,0.60847582
-328.93212,-1.7145689,-7.1518908,5.4273655,3.5035801,0.58602149
-329.2574,-2.4073498,-3.2906219,6.2928559,3.8037029,0.63919666
-330.07904,-2.6155479,-7.7425818,5.6357158,3.1816633,0.5528188
-328.01345,-0.97116919,-4.1833649,6.3677697,3.8964297,0.60315682
-328.63063,-1.6113646,-4.6748476,7.0405231,4.0865546,0.61054492
-328.81869,-2.2890421,-2.6504988,6.5810914,3.8614799,0.60178562
-328.59428,-1.6036772,-5.5333388,5.83109,3.2596599,0.51302771
-329.97659,-2.4580625,-7.260547,5.0119624,3.3790954,0.62666385
-328.55584,-1.3774491,-5.0006787,5.0432021,3.3504111,0.61449541
-333.50625,-8.4211558,-3.1503575,8.8246288,4.0748174,0.60045132
-329.4578,-2.4441536,-4.3645818,6.3570463,3.3117698,0.50732586
-330.70016,-3.6763604,-4.2457851,7.5702476,4.1401952,0.5468311
-327.33757,-0.28062691,-5.6916953,5.579767,3.3156139,0.55491192
-328.46779,-1.3508444,-6.2085237,5.2328823,3.504584,0.62222698
-327.45299,-0.4555828,-4.1435229,6.2755152,3.6111846,0.58105201
-327.99012,-0.82701957,-5.7611141,5.0410145,3.1920379,0.56293905
-328.4535,-1.2194656,-4.6312413,5.1179168,3.2417537,0.59282879
-332.12903,-4.6219751,-4.0357633,5.1568084,3.4080731,0.53007573
-334.38846,-4.8315931,-7.001449,4.0249597,2.8959739,0.57894054
-329.59401,-2.6378257,-5.30979,5.5487264,3.1833969,0.49929561
-328.16571,-1.0587908,-6.0221757,5.1124476,3.1438222,0.58331872
-330.21031,-3.1230309,-4.2210266,6.2486815,3.5360225,0.50679397
-332.93781,-6.0234199,-3.1147577,5.8789575,4.1770108,0.63612451
-328.99054,-2.0323599,-6.0460303,6.4149314,3.4793178,0.59326662
-327.80804,-0.83586297,-4.6125746,6.716704,3.7142255,0.58828313
-331.26331,-4.0697027,-5.5694681,7.0249645,4.3263064,0.60441851
-328.09994,-1.0560613,-5.0094442,6.0246825,3.2789517,0.53257274
-330.17653,-2.5956439,-5.1104711,4.5895739,3.2116279,0.60067492
-328.66207,-1.5947077,-6.2565102,5.8522553,3.1897002,0.55170835
-327.80023,-0.74380833,-5.0145157,5.4227877,3.1774687,0.55286907
-329.12266,-2.1035224,-6.8291492,5.6382451,3.7257029,0.61915244
-327.15543,-0.10070957,-5.6987973,5.7767748,3.5037169,0.57898134
-330.45727,-2.7882187,-4.8366209,4.6546997,2.9446209,0.54052505
-327.62664,-0.612451,-5.4167118,6.5135365,3.589373,0.56945826
-331.84396,-4.7292208,-3.257876,6.1505728,3.1467291,0.49383886
-327.29019,-0.2335706,-5.3930988,5.7289482,3.4891997,0.56514249
-328.76968,-1.9740514,-6.3134164,6.8026046,3.6169007,0.57178542
-329.32662,-2.2125407,-4.927172,5.0401016,2.9912946,0.56420526
-329.79874,-2.4672253,-5.3674947,4.6784241,2.9846592,0.58529056
-328.24075,-1.0887113,-6.4367652,5.3487997,3.153309,0.53851889
-328.49263,-1.7089416,-6.9711351,6.3575133,3.6746707,0.58697963
-327.97956,-0.96940997,-5.5519421,6.5216304,3.8439157,0.61354392
-327.47513,-0.49080634,-4.1495467,6.392599,3.6558196,0.58039468
-327.80054,-0.72800073,-4.4682934,5.7121213,3.3398041,0.58154237
-327.32083,-0.27299016,-5.4902263,5.5645643,3.2814315,0.55904314
-329.35945,-2.2017517,-5.5141011,4.9298066,3.4468158,0.63522723
-328.89584,-1.6344469,-5.5922244,4.797744,3.1536135,0.59988154
-329.55875,-2.2131395,-3.3623241,5.5113147,3.3301152,0.54226099
-330.06596,-2.8590813,-6.3846792,5.0575949,3.4877983,0.65765391
-328.66851,-1.4717469,-3.868456,5.6338641,3.2397882,0.54330828
-331.29508,-4.312183,-4.6228545,7.1211132,4.118781,0.67507552
-327.37701,-0.33162717,-4.2752003,5.8785262,3.5454828,0.57925914
-328.6729,-1.5132613,-6.9267951,5.4153978,3.536608,0.6049294
-328.0379,-1.016618,-5.442676,5.9486864,3.4291687,0.60272513
-327.85044,-0.66840068,-6.4432477,5.2825957,3.3443011,0.58044536
-327.96266,-0.92294517,-5.9396407,6.0635024,3.7170665,0.57663192
-329.52605,-2.4145535,-4.6043078,5.2453956,3.0015637,0.51770062
-331.30853,-3.8198719,-6.2442686,4.4817869,2.9607278,0.61467219
-327.66708,-0.56304881,-5.9529556,5.343595,3.2881307,0.55501697
-329.16094,-2.0817667,-6.5578026,5.8549997,3.1521757,0.52346731
-329.30622,-2.3937112,-3.301664,6.1009186,3.9376365,0.63033494
-328.25629,-1.3799064,-4.3717759,7.0313931,3.7452385,0.57693306
-329.67084,-2.5954524,-4.2126227,5.900628,3.96059,0.61492453
-328.24995,-1.279648,-5.8409648,6.5453805,3.6297167,0.54258359
-331.77037,-4.6941725,-5.8466728,6.7863794,3.2791714,0.54621517
-327.62671,-0.5095306,-6.2674821,5.4249284,3.2874668,0.57947063
-329.17243,-1.9790709,-6.6345487,5.2232735,3.4811798,0.63754308
-329.28744,-1.7266551,-7.364628,5.1439081,3.31563,0.57955485
-329.47434,-2.4232634,-5.0182769,7.1956531,4.1334294,0.5785912
-328.60189,-1.4515688,-6.6068665,5.3072439,3.5183823,0.61913044
-329.16101,-2.2424315,-5.5482613,5.4666632,3.2372532,0.61402833
-327.21088,-0.15895616,-5.1688816,5.8415546,3.379674,0.56289123
-328.1935,-1.146411,-4.3204259,6.2347408,3.5993425,0.540175
-329.78187,-3.3372066,-4.0383304,8.0152905,4.1117361,0.56423775
-328.9949,-2.0234243,-4.7583667,6.9043346,3.6534838,0.52438367
-328.57812,-1.3329005,-3.8293892,5.530769,3.2646199,0.55488579
-331.49582,-4.3810258,-6.8595601,4.9465377,2.8098118,0.55713227
-328.30618,-1.2326204,-5.0088261,5.2857872,3.5257292,0.58953041
-327.9942,-0.99618236,-6.2699029,6.3008653,3.4731154,0.56155574
-328.82682,-1.7656545,-4.6276784,6.5659335,3.3981782,0.54670013
-327.90953,-0.93344711,-3.6945595,6.0558082,3.681211,0.58083881
-328.18842,-1.1009974,-3.8628924,5.6533831,3.5461805,0.60777741
-329.72153,-2.8567618,-3.7824652,6.6234396,3.4929166,0.58829865
-329.73746,-2.2621449,-5.3747785,4.6210239,3.1669181,0.6040516
-328.20906,-1.1239937,-5.8071578,5.2801092,3.2025436,0.53406943
-327.71219,-0.71551662,-5.4729763,6.5774639,3.8040234,0.59684227
-327.57262,-0.53376219,-5.3967917,6.2083903,3.5307272,0.59065667
-327.75683,-0.69224444,-4.6660989,5.880494,3.684466,0.62080826
-328.46954,-1.5094875,-6.7107671,5.944913,3.7356332,0.60397591
-327.51335,-0.4688634,-5.4574203,6.2861655,3.6731438,0.5660916
-330.37647,-2.7681549,-4.8822219,4.6472693,2.9264372,0.55987025
-329.37237,-1.7497151,-6.6848497,4.7191326,3.0602152,0.57023545
-328.95766,-1.9556599,-5.5681584,6.36792,3.3903796,0.51262215
-330.01979,-3.053381,-2.407689,5.8676651,3.5626119,0.60168769
-328.46784,-1.4711946,-5.0157133,6.9014495,3.9933437,0.6192325
-329.08977,-2.1591564,-5.2501559,5.3157514,2.9956357,0.54946858
-332.92111,-5.8534787,-7.4327225,6.4724511,3.1449602,0.51486831
-333.71334,-4.5658517,-8.767445,4.9914316,3.1753496,0.54861041
-327.33599,-0.28562558,-5.0016892,6.2843636,3.6449635,0.56593579
-329.53689,-1.9136163,-7.2268329,5.0886096,3.0715209,0.54073963
-330.03248,-2.3158587,-7.2712299,4.860052,3.2865678,0.61119781
-327.49549,-0.44990031,-4.8619586,6.065977,3.4636791,0.58443366
-327.85187,-0.8053707,-5.0270134,5.5881662,3.6398986,0.59865196
-327.77779,-0.73050893,-5.1683666,6.3878351,3.4795026,0.56580926
-327.17995,-0.12190915,-4.8759012,5.7122142,3.4356553,0.56903383
-329.24802,-1.6411824,-7.2254256,5.0792935,3.2174368,0.56113472
-328.51269,-1.4724031,-4.1448637,6.0994322,3.4961474,0.52950443
-328.41975,-1.2199026,-5.6213747,4.915011,3.2466541,0.60020448
-330.38637,-3.2178234,-5.7783174,6.0948427,3.9887526,0.58955505
-328.42365,-1.4319765,-5.0652647,5.6550101,3.2512598,0.59023529
-329.32463,-1.896488,-5.9588111,4.6828892,3.0259983,0.55125176
-329.14335,-1.9819306,-6.3594547,5.5186275,3.4936196,0.54839249
-328.71639,-1.6725382,-5.9395948,5.5020859,3.7150913,0.62694915
-332.79212,-5.9474213,-1.1331773,5.9193796,3.5464587,0.56653767
-330.15009,-2.7353831,-3.9434751,5.2635633,3.0643804,0.52003947
-330.43858,-3.3713103,-8.1783787,5.7415892,3.562221,0.6091972
-327.38182,-0.33090428,-4.8265908,6.0381452,3.428648,0.55176474
-328.48917,-1.3182757,-3.9511806,5.4020203,3.4942742,0.5874484
-330.08531,-3.15061,-2.8448388,6.3033517,3.3711459,0.55821746
-329.63106,-2.6106303,-4.3785326,5.6754883,3.1509222,0.50256757
-327.5542,-0.48998107,-4.828358,6.0136374,3.6985887,0.61459983
-330.19877,-3.1047482,-4.2538984,5.7788199,3.9103962,0.59758679
-327.43216,-0.37642679,-4.7101161,5.9748878,3.6800399,0.60664799
-330.73672,-2.8903272,-5.1255989,4.4902953,3.0611366,0.56471862
-329.06515,-1.9062227,-4.6057681,5.0960261,3.507766,0.61385695
-327.97482,-0.97897058,-4.5251621,6.8496112,3.9348605,0.59682142
-328.9673,-2.374398,-2.9285038,6.9740053,4.0601057,0.60785525
-327.57128,-0.50608779,-4.7374482,5.6093084,3.4073267,0.59722301
-331.2797,-4.9958554,-1.667358,6.5121312,3.5398879,0.5782414
-327.4545,-0.41290471,-6.08957,5.9420175,3.5321127,0.59312178
-328.34416,-1.2682975,-6.309716,5.6026811,3.4920492,0.62579433
-327.44918,-0.36511813,-6.2896209,5.6699389,3.4344621,0.57517406
-328.07293,-1.1353542,-5.9802382,6.5777189,3.606208,0.57903358
-328.1767,-1.061628,-4.9853222,5.2123997,3.429067,0.57922388
-330.14863,-2.7953588,-6.7503726,4.8705503,2.8614513,0.52597316
