rank,formula,predicted_freesolv,predictive_sd,target_error,bayesian_credible_score_percent,score,atoms,heavy_atoms,edges,dietz_bonding_systems,min_bond_length_angstrom,max_bond_length_angstrom,min_nonbonded_distance_angstrom,min_bond_angle_degrees,seed_molecule,random_seed,target_freesolv
366,C4H10Cl2F2N4O2,-6.362544845471136,5.86192155314759,1.3625448454711364,16.380625925873574,-2.0090708954804644,24,14,23,23,1.0099999999999998,1.7700000000000002,1.428355697996826,77.60094302607001,water,0,-5.0
367,C6H14FN3O3,-6.185936975416162,5.902234944287763,1.185936975416162,16.380068589570985,-1.9091049201744392,27,13,27,27,1.0099999999999998,2.1535247916774582,1.5132085117392118,77.91585509895684,water,0,-5.0
368,C9H21N3O2,-5.782842658528854,5.972598631860091,0.7828426585288542,16.375864518172445,-2.0093616108574857,35,14,35,35,1.0099999999999998,2.1535247916774582,1.2761269409685447,59.660831900607704,water,0,-5.0
369,C9H23N3O,-6.050808540149477,5.9309850574409335,1.050808540149477,16.374134522051513,-1.909467259478752,36,13,35,35,1.0099999999999998,1.6900000000000004,1.3881238824825237,80.88069601685199,water,0,-5.0
370,C7H18N2O3,-6.880798505806009,5.707372189358692,1.880798505806009,16.37264934661043,-1.8095579661232921,30,12,29,29,0.96,1.5400000000000003,1.4897726881649653,77.91585509895684,water,0,-5.0
371,C6H18FN5O,-5.6287442588431515,5.995294004393852,0.6287442588431515,16.36466326523481,-1.9100458547675876,31,13,30,30,1.0099999999999996,1.7699999999999998,1.428355697996826,72.87186315110854,water,0,-5.0
372,C9H21ClN2O2,-5.303205732169122,6.021782061221894,0.30320573216912194,16.361834174487328,-2.0102187477427518,35,14,34,34,0.96,1.75,1.506357977705778,70.52877936550931,water,0,-5.0
373,C7H16FN3O3,-6.169655743717247,5.915069451951496,1.1696557437172466,16.35558025149762,-2.010601047088565,30,14,30,30,1.0099999999999998,2.1535247916774582,1.493254359943579,79.34033395836268,water,0,-5.0
374,C4H11ClF2N4O2,-6.371097148858887,5.870493132508687,1.3710971488588868,16.353209641173176,-1.9107459995821532,24,13,23,23,1.0099999999999998,1.7700000000000002,1.318161485501389,76.04389914227998,water,0,-5.0
375,C9H23N3O,-5.904726681490326,5.966099121673621,0.9047266814903256,16.346921182974437,-1.9111306132285069,36,13,35,35,0.9600000000000001,1.7699999999999998,1.3401234349718556,77.54444446805353,water,0,-5.0
376,C7H19FN4O,-6.296037431580975,5.894994776781335,1.2960374315809746,16.336301549420515,-1.9117804655404775,32,13,31,31,1.0099999999999998,1.6900000000000004,1.4499191794754682,81.72786979812636,water,0,-5.0
377,C9H23N3O,-5.905771626893915,5.971509335027279,0.9057716268939151,16.332415352797298,-1.9120183810149773,36,13,35,35,0.9600000000000001,1.7699999999999998,1.2523525473524366,75.56270555096813,water,0,-5.0
378,C9H21N3O2,-5.701226293662012,5.999487981504328,0.7012262936620122,16.33235839193309,-2.0120218686169213,35,14,35,35,1.0099999999999998,2.1535247916774582,1.4897726881649653,77.91585509895684,water,0,-5.0
379,C10H25N3O,-5.834479284389123,5.982131025255658,0.8344792843891229,16.332353328466127,-2.0120221786436567,39,14,38,38,0.9600000000000001,1.7699999999999998,1.3401234349718556,77.54444446805353,water,0,-5.0
380,C9H21N3O2,-5.685441867909976,6.0030950676583155,0.6854418679099759,16.327760480450753,-2.0123034298403013,35,14,35,35,1.0099999999999998,2.1535247916774582,1.4940235458467748,77.91585509895684,water,0,-5.0
381,C8H21N3O3,-5.393739983377938,6.033757732945696,0.39373998337793825,16.316539003345863,-2.012990929815753,35,14,34,34,1.01,1.7700000000000002,1.4436803252197834,77.06785961228879,water,0,-5.0
382,C8H22N4O,-5.889584619371567,5.981095537351464,0.8895846193715666,16.313964576164494,-1.9131487224885164,35,13,34,34,1.0099999999999998,1.6900000000000004,1.4499191794754682,81.72786979812636,water,0,-5.0
383,C8H21N5O,-5.375044395654781,6.036389263685692,0.37504439565478087,16.31277564001864,-2.013221603575533,35,14,35,35,1.0099999999999998,2.1535247916774582,1.3479998878741402,59.660831900607704,water,0,-5.0
384,C7H19FN4O2,-6.2398749160040134,5.917813728195163,1.2398749160040134,16.310135476149565,-2.013383463065352,33,14,32,32,1.0099999999999998,1.7699999999999998,1.4283556979968264,72.87186315110854,water,0,-5.0
385,C6H15N3O3,-6.3271125982351055,5.898390349257781,1.3271125982351055,16.309006446305908,-1.8134526880527408,27,12,27,27,1.0099999999999998,2.1535247916774582,1.493254359943579,77.91585509895684,water,0,-5.0
386,C10H25N3O,-5.833159373979799,5.991427101496868,0.8331593739797993,16.308652048555615,-2.013474418475258,39,14,38,38,0.9600000000000001,1.7699999999999998,1.2523525473524366,75.56270555096813,water,0,-5.0
387,C7H16ClN3O3,-6.1240487556576175,5.944599302479539,1.1240487556576175,16.303006275549727,-2.013820661098444,30,14,30,30,1.0099999999999998,2.1535247916774582,1.493254359943579,59.660831900607704,water,0,-5.0
388,C4H11Cl2FN4O2,-6.262293124511535,5.916801906650881,1.262293124511535,16.300030388725816,-1.9140032138381056,24,13,23,23,1.0099999999999998,1.7700000000000002,1.428355697996826,77.60094302607001,water,0,-5.0
389,C8H23N5O,-5.292488301376756,6.047590779321627,0.2924883013767561,16.295421626402383,-2.014285999445865,37,14,36,36,0.9599999999999997,1.7700000000000002,1.2311473401510196,69.00305646067956,water,0,-5.0
390,C7H17FN2O3,-7.129194744300133,5.638970180107423,2.1291947443001327,16.29526582837458,-1.9142955603382532,30,13,29,29,0.9599999999999997,1.6900000000000004,1.4520096382062482,75.21785058825024,water,0,-5.0
391,C6H15Cl2FN4O,-6.001989101666592,5.971261595521183,1.0019891016665916,16.29221582821239,-2.0144827487932084,29,14,28,28,1.0099999999999998,1.7700000000000002,1.3629093976204798,79.1181622194986,water,0,-5.0
392,C6H15ClF2N4O,-6.000938394232404,5.971601431771462,1.0009383942324037,16.291806264194232,-2.0145078877411886,29,14,28,28,1.0099999999999998,1.7700000000000002,1.3629093976204798,79.1181622194986,water,0,-5.0
393,C8H23N5O,-5.276588879055462,6.049838203250184,0.2765888790554616,16.291502588831598,-2.0145265276751507,37,14,36,36,0.9599999999999997,1.7700000000000002,1.2311473401510196,70.24163777015674,water,0,-5.0
394,C7H18F2N4O,-5.807457708162589,6.003629758115762,0.8074577081625893,16.286271336283882,-2.0148476823743455,32,14,31,31,0.9600000000000001,1.7699999999999998,1.3629093976204798,65.08877325038097,water,0,-5.0
395,C7H16ClN3O3,-5.984186274024557,5.976837570284388,0.984186274024557,16.285673534745733,-2.014884388904495,30,14,30,30,1.0099999999999998,2.1535247916774582,1.5132085117392116,77.91585509895684,water,0,-5.0
396,C7H16FN3O3,-5.977128128896451,5.9781794334196805,0.9771281288964513,16.28527921059275,-2.0149086021448066,30,14,30,30,1.0099999999999998,2.1535247916774582,1.5132085117392116,77.91585509895684,water,0,-5.0
397,C8H12N2O3,-7.510184643974222,5.451886874749542,2.510184643974222,16.28293669926987,-1.915052454748425,25,13,25,26,0.9599999999999999,2.1453170846329614,1.428355697996826,90.0,water,0,-5.0
398,C8H21FN4O,-5.614886328224864,6.02937749610133,0.6148863282248644,16.279349275302256,-2.0152727970170807,35,14,34,34,0.9600000000000001,1.7699999999999998,1.2634547826326268,65.08877325038097,water,0,-5.0
399,C8H20N2O4,-6.889537169573516,5.743125774457342,1.889537169573516,16.276169801363398,-2.0154681232805927,34,14,33,33,0.96,1.6900000000000004,1.4520096382062482,75.21785058825024,water,0,-5.0
400,C8H21N3O3,-5.394924791250471,6.049701042232036,0.394924791250471,16.274654297881984,-2.015561239416632,35,14,34,34,1.0099999999999998,1.7700000000000002,1.4436803252197834,77.06785961228879,water,0,-5.0
401,C8H13ClN4O,-7.520440711943568,5.45226347124459,2.520440711943568,16.26840775885264,-2.0159451331691725,27,14,27,28,0.9600000000000001,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
402,C10H25N3O,-5.963170034818766,5.987365837166247,0.9631700348187664,16.267578709007108,-2.0159960951921945,39,14,38,38,1.0099999999999998,1.6900000000000004,1.0699999999999998,59.99999999999999,water,0,-5.0
403,C9H13NO3,-8.067120255721147,5.049180745315213,3.0671202557211465,16.267564989472017,-1.9159969385593068,26,13,26,27,0.96,2.1453170846329614,1.4699999999999995,78.6338856163236,water,0,-5.0
404,C8H21N3O3,-5.387161970480351,6.053006563692724,0.38716197048035106,16.267350743740273,-2.0160101087628814,35,14,34,34,1.01,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
405,C8H21N3O2,-5.654878343077506,6.030584924699573,0.654878343077506,16.265153835921424,-1.91614516801212,34,13,33,33,0.96,1.7699999999999998,1.4023957218107772,72.46547495725996,water,0,-5.0
406,C7H17N3O3,-6.069797124344399,5.970675374155082,1.069797124344399,16.26253032775842,-1.9163064772621419,30,13,30,30,1.0099999999999998,2.1535247916774582,1.493254359943579,79.34033395836268,water,0,-5.0
407,C8H21N3O2,-5.662008054225428,6.0362401214011046,0.6620080542254279,16.2484549652478,-1.9171723607943194,34,13,33,33,1.0099999999999998,1.7700000000000002,1.2121563872768972,69.00305646067956,water,0,-5.0
408,C7H18ClFN4O,-5.80165775301804,6.021259630219266,0.8016577530180404,16.242715520506643,-2.017525653379046,32,14,31,31,0.9600000000000001,1.7699999999999998,1.428355697996826,85.08089583735202,water,0,-5.0
409,C7H19FN4O,-5.776458212979904,6.026224649596072,0.7764582129799038,16.238566861816174,-1.917781102573705,32,13,31,31,0.9600000000000001,1.7699999999999998,1.3629093976204798,65.08877325038097,water,0,-5.0
410,C9H20FNO3,-7.557620588093863,5.444005910745882,2.5576205880938634,16.2372256717674,-2.0178636988674308,34,14,33,33,0.96,1.5400000000000003,1.2838726497987898,73.73127143009019,water,0,-5.0
411,C7H16FN3O3,-6.317640311237226,5.9292575226241775,1.3176403112372261,16.236113168983792,-2.017932216785437,30,14,30,30,1.0099999999999998,2.1535247916774582,1.493254359943579,77.91585509895684,water,0,-5.0
412,C7H17N3O3,-6.070313492994722,5.981979157415503,1.070313492994722,16.23332333883576,-1.9181040602453152,30,13,30,30,1.0099999999999998,2.1535247916774582,1.493254359943579,77.91585509895684,water,0,-5.0
413,C8H22N4O2,-5.981497409000652,5.997697677877423,0.9814974090006521,16.23317278313543,-2.0181133347724933,36,14,35,35,1.0099999999999998,1.7699999999999998,1.4174512436176283,81.13451585034655,water,0,-5.0
414,C8H12ClN3O2,-8.205494668838107,4.928470502036763,3.2054946688381065,16.229333902070387,-2.0183498464578147,26,14,26,27,0.9600000000000001,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
415,C5H14Cl2FN5O,-5.844592886622882,6.0211038984699385,0.8445928866228822,16.227715449117312,-2.018449575360273,28,14,27,27,1.01,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
416,C8H19FN2O3,-6.890810947576592,5.762510394444218,1.8908109475765924,16.227436578641434,-2.01846676033452,33,14,32,32,0.9599999999999997,1.7700000000000002,1.2311473401510196,69.00305646067956,water,0,-5.0
417,C9H24N4O,-5.504547715013616,6.060025373380496,0.504547715013616,16.22655445755462,-2.0185211216662924,38,14,37,37,1.0099999999999996,1.7700000000000002,1.36,77.06785961228879,water,0,-5.0
418,C7H16Cl2N2O3,-7.281751019791249,5.597418958803922,2.2817510197912494,16.22638595016755,-2.0185315063885985,30,14,29,29,0.96,1.77,1.5132085117392118,77.06785961228879,water,0,-5.0
419,C7H19FN4O,-5.721559081090814,6.039626151088464,0.7215590810908141,16.22185078706532,-1.9188110385658617,32,13,31,31,0.9600000000000001,1.7699999999999998,1.3629093976204798,65.08877325038097,water,0,-5.0
420,C8H21FN4O,-5.581081959536038,6.059072631979169,0.5810819595360384,16.211153497594026,-2.0194706931427433,35,14,34,34,0.9600000000000001,1.7699999999999998,1.3629093976204798,75.57502233797302,water,0,-5.0
421,C8H21N3O2,-5.566824264092643,6.061544521272472,0.5668242640926433,16.208289275299034,-1.9196473909547638,34,13,33,33,0.9599999999999997,1.7700000000000002,1.2311473401510196,69.00305646067956,water,0,-5.0
422,C7H20N4O2,-6.116721722129443,5.98411760200697,1.1167217221294434,16.20549822096385,-1.9198196049758747,33,13,32,32,1.0099999999999998,1.7699999999999998,1.4023957218107772,72.87186315110854,water,0,-5.0
423,C8H20N2O3,-6.535726422100412,5.887389549730231,1.5357264221004119,16.20093546124339,-1.9201012008957068,33,13,32,32,0.96,1.6900000000000004,1.313552018542039,88.92745845652209,water,0,-5.0
424,C6H17F2N5O,-5.5157744411291105,6.069358674783451,0.5157744411291105,16.199972833797354,-2.0201606206772484,31,14,30,30,0.9600000000000001,1.7699999999999998,1.3629093976204798,65.08877325038097,water,0,-5.0
425,C7H19FN4O2,-6.121045850029767,5.986014433878058,1.121045850029767,16.198543744537307,-2.020248840102821,33,14,32,32,1.0099999999999998,1.7699999999999998,1.428355697996826,72.87186315110854,water,0,-5.0
426,C7H17N3O3,-6.076470697157378,5.994672911108378,1.0764706971573776,16.198020484163884,-1.9202811435514076,30,13,30,30,1.0099999999999998,2.1535247916774582,1.493254359943579,59.660831900607704,water,0,-5.0
427,C5H15Cl2N5O,-5.769061412883666,6.045015116387443,0.7690614128836657,16.19269248390512,-1.9206101267579254,28,13,27,27,1.01,1.7700000000000002,1.4283556979968264,77.06785961228879,water,0,-5.0
428,C7H17N3O3,-5.903568475426244,6.028267006808857,0.9035684754262441,16.1869460480651,-1.9209650680828372,30,13,30,30,1.0099999999999998,2.1535247916774582,1.5132085117392116,77.91585509895684,water,0,-5.0
429,C8H20N4O2,-5.892402503567247,6.031323466033032,0.8924025035672472,16.18347790022466,-2.0211793468861825,34,14,34,34,1.0099999999999998,2.1535247916774582,1.4940235458467748,77.91585509895684,water,0,-5.0
430,C8H21ClN4O,-5.533909433963462,6.074319358115173,0.533909433963462,16.183117640301514,-2.021201608104401,35,14,34,34,0.9600000000000001,1.7699999999999998,1.3401234349718556,77.54444446805353,water,0,-5.0
431,C6H16F2N4O2,-6.126303021355332,5.993425234973231,1.1263030213553318,16.17713242059386,-2.0215715199415865,30,14,29,29,0.9599999999999997,1.7700000000000002,1.4347161420619652,77.06785961228879,water,0,-5.0
432,C8H20N4O2,-6.0451211892277135,6.010389210749339,1.0451211892277135,16.172575938126315,-2.021853221553678,34,14,34,34,1.0099999999999998,2.1535247916774582,1.3479998878741402,59.660831900607704,water,0,-5.0
433,C8H22N4O,-5.49139230203847,6.082718303998766,0.49139230203847006,16.17079683836334,-1.9219632348028879,35,13,34,34,0.9600000000000001,1.7699999999999998,1.2634547826326268,65.08877325038097,water,0,-5.0
434,C5H13ClF2N4O2,-6.274712036931236,5.96706808795706,1.274712036931236,16.165366236978144,-2.022299118897955,27,14,26,26,1.0099999999999998,1.7700000000000002,1.318161485501389,76.04389914227998,water,0,-5.0
435,C8H19N3O3,-5.7821731665629645,6.05500481496743,0.7821731665629645,16.16273116439911,-2.0224621394773696,33,14,33,33,1.0099999999999998,2.1535247916774582,1.493254359943579,59.660831900607704,water,0,-5.0
436,C9H22N2O3,-6.207623380874133,5.985922099037119,1.207623380874133,16.154503951826726,-2.0229712927338612,36,14,35,35,0.96,1.6900000000000004,1.313552018542039,81.88861126597833,water,0,-5.0
437,C8H19N3O3,-5.844244427695215,6.050870823836043,0.844244427695215,16.151615272835144,-2.023150124426965,33,14,33,33,1.0099999999999998,2.1535247916774582,1.2761269409685447,59.660831900607704,water,0,-5.0
438,C8H21ClN4O,-5.589864155073111,6.0830309303407315,0.5898641550731112,16.147356993722994,-2.023413803351587,35,14,34,34,0.9599999999999997,1.7700000000000002,1.2311473401510196,69.00305646067956,water,0,-5.0
439,C6H17ClN4O3,-5.832175286365293,6.054264476659344,0.8321752863652927,16.147306723060577,-2.023416916600442,31,14,30,30,1.0099999999999998,1.7700000000000002,1.3414006720836578,77.06785961228879,water,0,-5.0
440,C2H9FN4O2,-6.533658507026312,5.909671634817292,1.5336585070263116,16.14688670279935,-1.8234429287231606,18,9,17,17,1.0099999999999998,1.5400000000000003,1.428355697996826,84.73561031724535,water,0,-5.0
441,C5H14ClFN4O2,-6.310218501861827,5.9715311203230375,1.3102185018618266,16.133925780598997,-1.9242459396698945,27,13,26,26,0.96,1.7700000000000005,1.4283556979968262,70.52877936550931,water,0,-5.0
442,C7H17F2N3O2,-5.573784661830057,6.0905481705065645,0.5737846618300573,16.132089289068706,-2.02435977408845,31,14,30,30,0.9599999999999999,1.7700000000000002,0.9837598048353039,54.735610317245346,water,0,-5.0
443,C7H20N4O,-5.6247715868170785,6.08578255207607,0.6247715868170785,16.13131981523005,-1.8244074735634999,32,12,31,31,0.9600000000000001,1.7699999999999998,1.3629093976204798,65.08877325038097,water,0,-5.0
444,C9H22N2O3,-6.4824485934072325,5.931360298815739,1.4824485934072325,16.1276049558102,-2.024637788706527,36,14,35,35,0.9600000000000001,1.7700000000000002,1.2121563872768972,69.00305646067956,water,0,-5.0
445,C7H20FN5O,-5.276604924381049,6.114660732480553,0.2766049243810489,16.123651100676284,-2.0248829794765735,34,14,33,33,0.9600000000000001,1.7699999999999998,1.3629093976204798,65.08877325038097,water,0,-5.0
446,C7H16ClFN2O3,-7.494995895294862,5.530590357817493,2.4949958952948617,16.12312308881277,-2.0249157276739873,30,14,29,29,0.9599999999999997,1.7700000000000002,1.4252644778677521,69.00305646067956,water,0,-5.0
447,C6H16F2N4O2,-6.0779020554949605,6.024427505177756,1.0779020554949605,16.12192744606479,-2.024989887442925,30,14,29,29,1.0099999999999998,1.7700000000000002,1.318161485501389,72.87186315110854,water,0,-5.0
448,C9H22N2O3,-6.200866235624975,6.003452501346976,1.200866235624975,16.113956435667575,-2.025484430145022,36,14,35,35,0.96,1.6900000000000004,1.313552018542039,84.51873227900288,water,0,-5.0
449,C9H14N2O3,-6.238892474504288,5.9958104878720455,1.2388924745042882,16.112918566520065,-2.0255488403087623,28,14,28,29,0.96,2.1453170846329614,1.5103655074585032,78.6338856163236,water,0,-5.0
450,C9H23N3O2,-5.567115407555496,6.099079752792263,0.5671154075554963,16.11190852119117,-2.025611527709782,37,14,36,36,1.0099999999999998,1.7700000000000002,1.2121563872768972,69.00305646067956,water,0,-5.0
451,C7H12ClN5O,-6.292453878100759,5.9878640054330505,1.2924538781007593,16.103208386815602,-2.0261516551668346,26,14,26,27,0.9600000000000001,2.1453170846329614,1.5103655074585032,90.0,water,0,-5.0
452,C8H22N4O,-5.546281903988864,6.106383354083932,0.5462819039888638,16.098174694853125,-1.9264642934153664,35,13,34,34,0.9599999999999997,1.7700000000000002,1.2311473401510196,69.00305646067956,water,0,-5.0
453,C7H20ClN5O,-5.278116600150763,6.124968788135387,0.27811660015076267,16.09709812510203,-2.0265311709198697,34,14,33,33,0.9599999999999997,1.7700000000000002,1.2311473401510196,70.24163777015674,water,0,-5.0
454,C6H16ClFN4O2,-6.101304212883076,6.030353806530946,1.1013042128830763,16.095999512709618,-2.026599422344768,30,14,29,29,0.96,1.7700000000000005,1.428355697996826,70.52877936550931,water,0,-5.0
455,C8H22N4O,-5.4344096388177805,6.1169502760853485,0.4344096388177805,16.094265193965178,-1.9267071765842514,35,13,34,34,0.9600000000000001,1.7699999999999998,1.3401234349718556,77.54444446805353,water,0,-5.0
456,C6H16F2N4O2,-6.117309317136607,6.029666734592725,1.1173093171366073,16.090077649375324,-2.0269673990553994,30,14,29,29,1.0099999999999998,1.7699999999999998,1.428355697996826,72.87186315110854,water,0,-5.0
